,Unnamed: 0,Day,Month,Year,Latitude,Longitude,X..km2,Total.Wieght..g..km.2,Source,Mesh.Size,Notes,CutOff,TopLim,Microplastics...km.2,Macroplastics....km.2,Microplastics.Weight..g...km.2,Macroplastics.Weight..g...km.2,Ship,CruiseNo,CruiseNoCode,StationNo,TimeLocal,TimeLocalFormatted,MonthUTC,DayUTC,YearUTC,TowAreaM2,CountPlasticFragments,CountPlasticPellets,CountTotalPlastics,FragmentDensityNoSqKm,PelletDensityNoSqKm,u10Mps,v10Mps,count_total
13255,13256,30.0,7.0,2015,28.99748333,-140.361,79211.6565009813,7219.84700899285,Lebreton2018,50.0,,4750.0,,78813.8935199864,397.762980994885,,,,,,7.97,,,,,0.01759842,,,373.0,,,,,15.0,79211.65650098129
13256,13257,30.0,7.0,2015,28.99791667,-140.357,61806.6193588737,17562.9644332028,Lebreton2018,50.0,,4750.0,,61297.6901967237,508.92916214992,,,,,,7.95,,,,,0.01768419,,,346.0,,,,,15.0,61806.61935887362
13257,13258,30.0,7.0,2015,29.00585,-140.96,103869.653767821,1973.73274496492,Lebreton2018,50.0,,4750.0,,103699.932111337,169.721656483367,,,,,,14.02,,,,,0.017676,,,1149.0,,,,,10.0,103869.65376782036
13258,13259,30.0,7.0,2015,28.99795,-141.539,277390.58844627,17457.4882416714,Lebreton2018,50.0,,4750.0,,276738.480098468,652.108347801987,,,,,,20.17,,,,,0.0122679,,,2058.0,,,,,15.0,277390.58844627003
13259,13260,30.0,7.0,2015,28.99786667,-141.533,271175.944347482,15165.7221795268,Lebreton2018,50.0,,4750.0,,270697.116900135,478.827447346937,,,,,,20.12,,,,,0.01253061,,,2060.0,,,,,15.0,271175.94434748194
13260,13261,31.0,7.0,2015,29.00668333,-142.214,190591.341653813,3462.13943175405,Lebreton2018,50.0,,4750.0,,190528.564532056,62.7771217568554,,,,,,2.02,,,,,0.01592937,,,1872.0,,,,,10.0,190591.34165381288
13261,13262,31.0,7.0,2015,29.01175,-142.892,131097.13487072,3499.26624737945,Lebreton2018,50.0,,4750.0,,130957.372466806,139.762403913347,,,,,,8.58,,,,,0.01431,,,1145.0,,,,,12.0,131097.13487071934
13262,13263,31.0,7.0,2015,28.99671667,-143.456,77315.1652788292,4580.69139540752,Lebreton2018,50.0,,4750.0,,77180.5870973168,134.578181512322,,,,,,14.12,,,,,0.01486125,,,419.0,,,,,10.0,77315.16527882912
13263,13264,1.0,8.0,2015,30.00131667,-142.804,252495.00998004,15071.0711909514,Lebreton2018,50.0,,4750.0,,251962.741184298,532.26879574185,,,,,,7.97,,,,,0.01503,,,642.0,,,,,18.0,252495.00998003985
13264,13265,1.0,8.0,2015,30.00916667,-142.336,460613.5986733,19754.9751243781,Lebreton2018,50.0,,4750.0,,460033.167495854,580.431177446103,,,,,,14.03,,,,,0.01206,,,1754.0,,,,,10.0,460613.5986733001
13265,13266,1.0,8.0,2015,29.98726667,-141.846,507482.993197279,14619.8185941043,Lebreton2018,50.0,,4750.0,,507105.064247921,377.928949357521,,,,,,20.07,,,,,0.01323,,,2662.0,,,,,15.0,507482.9931972785
13266,13267,2.0,8.0,2015,29.99913333,-141.43,465043.393295816,15479.7920440247,Lebreton2018,50.0,,4750.0,,464275.234403686,768.158892130519,,,,,,2.18,,,,,0.01301814,,,2754.0,,,,,10.0,465043.39329581655
13267,13268,2.0,8.0,2015,30.00026667,-140.889,405685.054535272,19987.6002734921,Lebreton2018,50.0,,4750.0,,405229.740220418,455.314314854402,,,,,,8.47,,,,,0.01317771,,,2714.0,,,,,7.0,405685.0545352724
13268,13269,2.0,8.0,2015,29.97393333,-139.916,1478961.20973044,5755.00328731098,Lebreton2018,50.0,,4750.0,,1478106.50887574,854.700854700855,,,,,,20.05,,,,,0.01521,,,17536.0,,,,,7.0,1478961.2097304408
13269,13270,3.0,8.0,2015,30.00805,-139.428,2509708.37947582,27586.142488003,Lebreton2018,50.0,,4750.0,,2508453.30380214,1255.07567368032,,,,,,2.02,,,,,0.013545,,,26556.0,,,,,5.0,2509708.3794758203
13270,13271,3.0,8.0,2015,30.0011,-138.859,606274.203766872,14258.3035790457,Lebreton2018,50.0,,4750.0,,605924.564664354,349.639102518381,,,,,,8.47,,,,,0.01430046,,,5661.0,,,,,15.0,606274.2037668723
13271,13272,3.0,8.0,2015,30.00031667,-138.331,433034.936439878,17147.2635579291,Lebreton2018,50.0,,4750.0,,432486.636717317,548.29972256034,,,,,,14.05,,,,,0.01641438,,,3004.0,,,,,10.0,433034.9364398773
13272,13273,4.0,8.0,2015,29.99665,-137.376,247245.871305805,23244.9021531661,Lebreton2018,50.0,,4750.0,,246686.129682539,559.7416232667,,,,,,2.02,,,,,0.01250577,,,1776.0,,,,,10.0,247245.8713058057
13273,13274,4.0,8.0,2015,30.00578333,-136.736,263963.583122908,10514.6950779796,Lebreton2018,50.0,,4750.0,,263511.461655955,452.121466953312,,,,,,8.48,,,,,0.01327077,,,2005.0,,,,,17.0,263963.5831229083
13274,13275,4.0,8.0,2015,30.02271667,-135.564,1498676.24108894,10682.8235042564,Lebreton2018,50.0,,4750.0,,1498082.29429767,593.946791276703,,,,,,20.55,,,,,0.01346922,,,15725.0,,,,,10.0,1498676.2410889468
13275,13276,4.0,8.0,2015,30.02268333,-135.567,1500199.54955653,22574.8901002026,Lebreton2018,50.0,,4750.0,,1499388.07261686,811.47693966964,,,,,,20.53,,,,,0.01355553,,,15001.0,,,,,10.0,1500199.5495565296
13276,13277,5.0,8.0,2015,29.99678333,-134.977,862672.80835022,8951.69487974986,Lebreton2018,50.0,,4750.0,,862525.807786473,147.000563747162,,,,,,2.53,,,,,0.01360539,,,10255.0,,,,,5.0,862672.8083502201
13277,13278,5.0,8.0,2015,30.0029,-134.362,752813.905809613,9783.90723081274,Lebreton2018,50.0,,4750.0,,752110.34141166,703.564397952909,,,,,,8.519999999999998,,,,,0.01421334,,,8847.0,,,,,15.0,752813.9058096128
13278,13279,5.0,8.0,2015,30.00283333,-134.364,862374.787953843,20261.9374729903,Lebreton2018,50.0,,4750.0,,861228.108272362,1146.67968148105,,,,,,8.5,,,,,0.01395333,,,10057.0,,,,,15.0,862374.7879538431
13279,13280,5.0,8.0,2015,31.00035,-134.167,1667779.73706258,6867.35641918582,Lebreton2018,50.0,,4750.0,,1667077.48444686,702.25261571543,,,,,,20.62,,,,,0.01423989,,,15354.0,,,,,,1667779.7370625753
13280,13281,5.0,8.0,2015,30.99995,-134.171,1215778.11127196,6487.1995785578,Lebreton2018,50.0,,4750.0,,1215335.4198854,442.691386553692,,,,,,20.6,,,,,0.01355346,,,10577.0,,,,,,1215778.1112719537
13281,13282,6.0,8.0,2015,30.9938,-134.751,500481.698487043,15773.1849796246,Lebreton2018,50.0,,4750.0,,500010.435117469,471.263369573486,,,,,,2.5,,,,,0.01485369,,,5590.0,,,,,10.0,500481.6984870425
13282,13283,6.0,8.0,2015,30.99393333,-134.75,217113.980386434,5287.29064498404,Lebreton2018,50.0,,4750.0,,216976.956732041,137.023654393458,,,,,,2.47,,,,,0.01459602,,,2034.0,,,,,10.0,217113.98038643444
13283,13284,6.0,8.0,2015,31.00021667,-135.325,181117.18432937,5734.26216154761,Lebreton2018,50.0,,4750.0,,180901.311642446,215.87268692416,,,,,,8.48,,,,,0.01389708,,,1191.0,,,,,15.0,181117.18432937015
13284,13285,6.0,8.0,2015,31.0001,-135.324,125133.26766788,16229.6003630045,Lebreton2018,50.0,,4750.0,,124616.797813119,516.469854761299,,,,,,8.47,,,,,0.01355355,,,823.0,,,,,15.0,125133.2676678803
13285,13286,6.0,8.0,2015,31.00833333,-135.863,163634.890111914,28522.6517545992,Lebreton2018,50.0,,4750.0,,162456.070552351,1178.81955956354,,,,,,14.52,,,,,0.0135729,,,995.0,,,,,15.0,163634.89011191454
13286,13287,6.0,8.0,2015,31.00981667,-135.862,113237.621481154,10016.0300355426,Lebreton2018,50.0,,4750.0,,112482.200390553,755.421090601429,,,,,,14.48,,,,,0.01323765,,,736.0,,,,,15.0,113237.62148115443
13287,13288,6.0,8.0,2015,30.9954,-136.247,257543.632682886,12836.182284991,Lebreton2018,50.0,,4750.0,,257304.057210623,239.57547226315,,,,,,20.57,,,,,0.01252215,,,1541.0,,,,,15.0,257543.63268288615
13288,13289,6.0,8.0,2015,30.99725,-136.246,142680.987818661,13979.3285392521,Lebreton2018,50.0,,4750.0,,142279.069543115,401.918275545524,,,,,,20.52,,,,,0.01244034,,,937.0,,,,,15.0,142680.98781866053
13289,13290,7.0,8.0,2015,30.99483333,-137.315,413703.703703704,37028.8703703704,Lebreton2018,50.0,,4750.0,,411851.851851852,1851.85185185185,,,,,,8.529999999999998,,,,,0.0108,,,1167.0,,,,,18.0,413703.7037037039
13290,13291,7.0,8.0,2015,30.99591667,-137.314,327825.261158595,18217.1225071225,Lebreton2018,50.0,,4750.0,,326590.69325736,1234.56790123457,,,,,,8.519999999999998,,,,,0.01053,,,976.0,,,,,18.0,327825.26115859457
13291,13292,7.0,8.0,2015,31.01051667,-137.819,259785.256751771,29003.2190466664,Lebreton2018,50.0,,4750.0,,258842.955318241,942.301433530419,,,,,,14.52,,,,,0.01379601,,,1823.0,,,,,11.0,259785.25675177143
13292,13293,7.0,8.0,2015,31.01,-137.817,300139.25578706,12996.7874800735,Lebreton2018,50.0,,4750.0,,299697.87452855,441.381258510382,,,,,,14.48,,,,,0.01359369,,,2256.0,,,,,11.0,300139.2557870604
13293,13294,7.0,8.0,2015,31.01455,-138.399,365958.207321398,12935.3660000949,Lebreton2018,50.0,,4750.0,,365678.956495514,279.250825884318,,,,,,20.55,,,,,0.01432404,,,1295.0,,,,,15.0,365958.20732139837
13294,13295,7.0,8.0,2015,31.016,-138.397,393278.462787203,9905.32004212651,Lebreton2018,50.0,,4750.0,,392859.710209258,418.752577945558,,,,,,20.5,,,,,0.01432827,,,2236.0,,,,,15.0,393278.46278720355
13295,13296,8.0,8.0,2015,31.00628333,-138.951,346907.64358337,37298.4911410353,Lebreton2018,50.0,,4750.0,,345703.103154261,1204.54042910892,,,,,,2.58,,,,,0.01162269,,,1186.0,,,,,20.0,346907.6435833699
13296,13297,8.0,8.0,2015,31.00736667,-138.95,250190.852939135,12851.2474842113,Lebreton2018,50.0,,4750.0,,249410.0909154,780.762023735165,,,,,,2.55,,,,,0.0115272,,,864.0,,,,,20.0,250190.85293913516
13297,13298,8.0,8.0,2015,30.99446667,-139.477,482336.82545195,22965.3907249844,Lebreton2018,50.0,,4750.0,,481613.320213772,723.505238177924,,,,,,8.519999999999998,,,,,0.01243944,,,1661.0,,,,,18.0,482336.8254519499
13298,13299,8.0,8.0,2015,30.99446667,-139.477,508061.45614272,46132.3500093252,Lebreton2018,50.0,,4750.0,,506775.224608182,1286.23153453853,,,,,,8.5,,,,,0.01243944,,,2174.0,,,,,18.0,508061.45614272053
13299,13300,8.0,8.0,2015,31.01293333,-139.999,312347.531790587,22703.8828056003,Lebreton2018,50.0,,4750.0,,311266.744483353,1080.78730723386,,,,,,14.58,,,,,0.01295352,,,1469.0,,,,,14.0,312347.5317905868
13300,13301,8.0,8.0,2015,31.01591667,-139.998,287994.694456999,46622.3554984827,Lebreton2018,50.0,,4750.0,,287596.141046458,398.5534105411,,,,,,14.57,,,,,0.01254537,,,1214.0,,,,,14.0,287994.6944569991
13301,13302,8.0,8.0,2015,31.00706667,-140.537,438716.58938252,9846.17237731422,Lebreton2018,50.0,,4750.0,,438192.882676231,523.70670628882,,,,,,20.52,,,,,0.01336626,,,3044.0,,,,,13.0,438716.58938251977
13302,13303,8.0,8.0,2015,31.00741667,-140.536,517712.170359375,33346.7877410645,Lebreton2018,50.0,,4750.0,,516872.224360267,839.94599910813,,,,,,20.5,,,,,0.01309608,,,3419.0,,,,,13.0,517712.17035937513
13303,13304,9.0,8.0,2015,30.99361667,-141.165,551343.382375064,48124.7179348317,Lebreton2018,50.0,,4750.0,,549688.600054157,1654.78232090742,,,,,,2.6,,,,,0.0132948,,,2983.0,,,,,10.0,551343.3823750644
13304,13305,9.0,8.0,2015,30.99535,-141.164,655003.89654762,162074.237869836,Lebreton2018,50.0,,4750.0,,653468.31127849,1535.58526913051,,,,,,2.57,,,,,0.01302435,,,3514.0,,,,,10.0,655003.8965476205
13305,13306,9.0,8.0,2015,30.99873333,-141.73,420216.008632521,44142.3233153054,Lebreton2018,50.0,,4750.0,,419238.003957659,978.004674862346,,,,,,8.519999999999998,,,,,0.01226988,,,2039.0,,,,,13.0,420216.0086325214
13306,13307,9.0,8.0,2015,30.99956667,-141.73,358667.242905065,32019.954312527,Lebreton2018,50.0,,4750.0,,357597.085880101,1070.15702496347,,,,,,8.5,,,,,0.01214775,,,1832.0,,,,,13.0,358667.2429050645
13307,13308,9.0,8.0,2015,31.00031667,-142.29,409467.526804108,7871.82147636878,Lebreton2018,50.0,,4750.0,,408941.218929039,526.307875069548,,,,,,14.5,,,,,0.0133002,,,2692.0,,,,,5.0,409467.5268041086
13308,13309,9.0,8.0,2015,31.00031667,-142.289,276324.84884172,8437.44585060364,Lebreton2018,50.0,,4750.0,,275634.803436733,690.045404987648,,,,,,14.48,,,,,0.01304262,,,1606.0,,,,,5.0,276324.84884172067
13309,13310,9.0,8.0,2015,31.0003,-142.833,837007.787649446,10267.8951409455,Lebreton2018,50.0,,4750.0,,836239.991225184,767.796424262367,,,,,,20.9,,,,,0.009117,,,4879.0,,,,,10.0,837007.7876494464
13310,13311,9.0,8.0,2015,31.00203333,-142.833,776127.612761276,14346.7436743674,Lebreton2018,50.0,,4750.0,,774807.480748075,1320.13201320132,,,,,,20.88,,,,,0.00909,,,5254.0,,,,,10.0,776127.6127612763
13311,13312,10.0,8.0,2015,31.0095,-143.207,479550.983174539,10748.2065229633,Lebreton2018,50.0,,4750.0,,479058.269702908,492.713471630966,,,,,,2.47,,,,,0.01420704,,,3766.0,,,,,5.0,479550.98317453894
13312,13313,10.0,8.0,2015,31.00953333,-143.21,421724.735929371,9572.13697222368,Lebreton2018,50.0,,4750.0,,421067.843817331,656.892112039519,,,,,,2.5,,,,,0.01370088,,,3261.0,,,,,5.0,421724.7359293705
13313,13314,10.0,8.0,2015,31.00233333,-143.757,552479.539605398,24824.6746116624,Lebreton2018,50.0,,4750.0,,551652.249252054,827.290353343231,,,,,,8.47,,,,,0.01329642,,,3670.0,,,,,5.0,552479.5396053973
13314,13315,10.0,8.0,2015,31.00163333,-143.756,471558.68810697,5651.67277636082,Lebreton2018,50.0,,4750.0,,471330.145931797,228.542175173006,,,,,,8.429999999999998,,,,,0.01312668,,,3554.0,,,,,5.0,471558.68810697
13315,13316,10.0,8.0,2015,32.01636667,-143.704,271487.434601114,4918.37391706279,Lebreton2018,50.0,,4750.0,,271217.655765803,269.778835310812,,,,,,20.52,,,,,0.01112022,,,1250.0,,,,,22.0,271487.43460111384
13316,13317,10.0,8.0,2015,32.00705,-143.704,316171.292619188,8394.70352300009,Lebreton2018,50.0,,4750.0,,316081.24098358,90.0516356078575,,,,,,20.5,,,,,0.01110474,,,1176.0,,,,,22.0,316171.29261918785
13317,13318,11.0,8.0,2015,32.00151667,-143.176,179087.377398839,7661.00020114887,Lebreton2018,50.0,,4750.0,,178716.596079173,370.781319666334,,,,,,2.5,,,,,0.01078803,,,540.0,,,,,18.0,179087.37739883934
13318,13319,11.0,8.0,2015,32.00103333,-143.177,416720.829070988,36288.3304980492,Lebreton2018,50.0,,4750.0,,415402.09227013,1318.73680085756,,,,,,2.47,,,,,0.01061622,,,1522.0,,,,,18.0,416720.8290709876
13319,13320,11.0,8.0,2015,32.00022833,-142.656,177814.692041927,9080.73594518232,Lebreton2018,50.0,,4750.0,,177732.294130879,82.3979110481591,,,,,,8.5,,,,,0.01213623,,,456.0,,,,,18.0,177814.69204192713
13320,13321,11.0,8.0,2015,32.00151667,-142.656,360805.70470752,64473.0131036477,Lebreton2018,50.0,,4750.0,,359635.88537776,1169.81932976037,,,,,,8.47,,,,,0.01196766,,,1073.0,,,,,18.0,360805.7047075204
13321,13322,11.0,8.0,2015,32.00263333,-142.111,362513.285138534,16721.3856531027,Lebreton2018,50.0,,4750.0,,362074.831721579,438.453416955169,,,,,,14.52,,,,,0.01140372,,,1192.0,,,,,12.0,362513.2851385342
13322,13323,11.0,8.0,2015,32.00035,-142.111,731654.35991191,42047.0357050977,Lebreton2018,50.0,,4750.0,,730103.471617832,1550.88829407761,,,,,,14.47,,,,,0.01096146,,,1916.0,,,,,12.0,731654.3599119096
13323,13324,11.0,8.0,2015,31.97568333,-141.57,630904.492495632,26321.7166200971,Lebreton2018,50.0,,4750.0,,629341.004846067,1563.48764956435,,,,,,20.6,,,,,0.01343151,,,3087.0,,,,,15.0,630904.4924956314
13324,13325,11.0,8.0,2015,31.97305,-141.572,738328.886477035,44698.0659943623,Lebreton2018,50.0,,4750.0,,735766.291321847,2562.59515518775,,,,,,20.47,,,,,0.0132678,,,4120.0,,,,,15.0,738328.8864770348
13325,13326,12.0,8.0,2015,32.00095,-140.429,322025.372400899,16870.8729141043,Lebreton2018,50.0,,4750.0,,321298.452824373,726.919576525732,,,,,,8.55,,,,,0.01375668,,,1655.0,,,,,10.0,322025.3724008987
13326,13327,12.0,8.0,2015,32.00063333,-140.431,678841.330228544,50651.8953503272,Lebreton2018,50.0,,4750.0,,677515.755923476,1325.57430506767,,,,,,8.519999999999998,,,,,0.01357902,,,2672.0,,,,,10.0,678841.3302285436
13327,13328,12.0,8.0,2015,31.99786667,-139.905,396771.864113572,34030.5761215638,Lebreton2018,50.0,,4750.0,,395890.148859986,881.715253585716,,,,,,14.53,,,,,0.01134153,,,2150.0,,,,,10.0,396771.8641135717
13328,13329,12.0,8.0,2015,31.9968,-139.905,762938.026233918,102882.880695735,Lebreton2018,50.0,,4750.0,,760690.123976305,2247.9022576132,,,,,,14.5,,,,,0.01112148,,,3024.0,,,,,10.0,762938.0262339183
13329,13330,12.0,8.0,2015,31.99751667,-139.376,1359156.02235359,32295.292269561,Lebreton2018,50.0,,4750.0,,1358199.46900661,956.553346980161,,,,,,20.6,,,,,0.00940878,,,9556.0,,,,,19.0,1359156.0223535902
13330,13331,12.0,8.0,2015,31.99678333,-139.376,1548777.37691775,17413.4938307834,Lebreton2018,50.0,,4750.0,,1547914.28116591,863.09575184271,,,,,,20.57,,,,,0.01042758,,,11828.0,,,,,19.0,1548777.3769177527
13331,13332,13.0,8.0,2015,31.99673333,-138.86,463469.463577327,29617.8645477535,Lebreton2018,50.0,,4750.0,,462699.011938576,770.451638750636,,,,,,2.47,,,,,0.01168146,,,3233.0,,,,,17.0,463469.4635773266
13332,13333,13.0,8.0,2015,31.99615,-138.86,715712.23388861,64169.8529028454,Lebreton2018,50.0,,4750.0,,712386.684139285,3325.54974932545,,,,,,2.45,,,,,0.01112598,,,3501.0,,,,,17.0,715712.2338886105
13333,13334,13.0,8.0,2015,31.99803333,-137.836,314364.065901296,5867.65943148058,Lebreton2018,50.0,,4750.0,,314106.249554193,257.816347103304,,,,,,14.52,,,,,0.01163619,,,1929.0,,,,,16.0,314364.06590129633
13334,13335,13.0,8.0,2015,31.99895,-137.297,507224.881277843,19191.1927801963,Lebreton2018,50.0,,4750.0,,506601.317145608,623.564132234791,,,,,,20.48,,,,,0.01122579,,,2983.0,,,,,16.0,507224.8812778428
13335,13336,14.0,8.0,2015,32.00956667,-136.763,428480.725623583,5278.69387755102,Lebreton2018,50.0,,4750.0,,428027.210884354,453.514739229025,,,,,,2.48,,,,,0.011025,,,1863.0,,,,,17.0,428480.7256235831
13336,13337,14.0,8.0,2015,32.0009,-136.257,334882.370860851,5363.72924318452,Lebreton2018,50.0,,4750.0,,334594.97985389,287.39100696061,,,,,,8.519999999999998,,,,,0.01391832,,,2028.0,,,,,18.0,334882.3708608506
13337,13338,14.0,8.0,2015,32.0005,-135.717,356534.652484531,6017.04233837741,Lebreton2018,50.0,,4750.0,,356084.368760756,450.28372377435,,,,,,14.53,,,,,0.01110411,,,1739.0,,,,,15.0,356534.65248453035
13338,13339,14.0,8.0,2015,32.0009,-135.184,368667.412286152,4662.49211806562,Lebreton2018,50.0,,4750.0,,368023.049767799,644.362518352825,,,,,,20.52,,,,,0.01086345,,,2044.0,,,,,15.0,368667.4122861518
13339,13340,15.0,8.0,2015,32.00616667,-134.669,283179.300384988,4115.67742446352,Lebreton2018,50.0,,4750.0,,282990.765564492,188.534820495997,,,,,,2.48,,,,,0.01060812,,,1466.0,,,,,15.0,283179.30038498796
13340,13341,15.0,8.0,2015,33.00605,-134.048,292399.57922454,4399.15932387245,Lebreton2018,50.0,,4750.0,,292326.679803142,72.8994213972924,,,,,,14.5,,,,,0.01371753,,,1725.0,,,,,18.0,292399.5792245393
13341,13342,15.0,8.0,2015,33.0105,-134.651,450200.695925091,9161.46234998211,Lebreton2018,50.0,,4750.0,,449696.645883003,504.050042088178,,,,,,20.55,,,,,0.01190358,,,3030.0,,,,,20.0,450200.6959250912
13342,13343,16.0,8.0,2015,33.015,-135.215,236827.681800672,7129.02629455076,Lebreton2018,50.0,,4750.0,,236583.361633753,244.320166919538,,,,,,2.52,,,,,0.01227897,,,1142.0,,,,,22.0,236827.68180067252
13343,13344,16.0,8.0,2015,33.00595,-136.805,482632.783103598,39252.9197471338,Lebreton2018,50.0,,4750.0,,480663.174945324,1969.60815827456,,,,,,14.48,,,,,0.01269288,,,2463.0,,,,,20.0,482632.7831035986
13344,13345,17.0,8.0,2015,33.01311667,-137.933,140289.716887902,2981.16062220766,Lebreton2018,50.0,,4750.0,,140041.41650403,248.300383872393,,,,,,2.5,,,,,0.01208214,,,434.0,,,,,20.0,140289.71688790238
13345,13346,17.0,8.0,2015,32.99463333,-139.491,109519.223743505,125233.541124304,Lebreton2018,50.0,,4750.0,,109272.928637635,246.295105869951,,,,,,15.48,,,,,0.01218051,,,606.0,,,,,25.0,109519.22374350496
13346,13347,18.0,8.0,2015,33.74065,-138.365,208897.206010883,2766.15671431391,Lebreton2018,50.0,,4750.0,,208809.100905016,88.1051058670952,,,,,,20.58,,,,,0.01135008,,,1086.0,,,,,16.0,208897.2060108831
13347,13348,8.0,8.0,2015,34.9136,-153.5297,195407.535509625,5453.71429279828,Lebreton2018,50.0,,4750.0,,195252.573149982,154.962359642843,,,,,,21.5,,,,,0.00645318,,,1.0,,,,,10.0,195407.53550962484
13348,13349,8.0,8.0,2015,34.9391,-153.4561,173231.044526089,298.511566715104,Lebreton2018,50.0,,4750.0,,173019.529209208,211.515316881672,,,,,,22.52,,,,,0.00472779,,,651.0,,,,,10.0,173231.04452608968
13349,13350,9.0,8.0,2015,34.9818,-152.9822,213521.885993314,5902.86893295452,Lebreton2018,50.0,,4750.0,,213327.421616271,194.464377043091,,,,,,2.25,,,,,0.00514233,,,1.0,,,,,12.0,213521.8859933141
13350,13351,9.0,8.0,2015,34.9982,-152.9227,158335.410002255,10243.8433123632,Lebreton2018,50.0,,4750.0,,157996.362015098,339.047987156862,,,,,,3.22,,,,,0.00589887,,,511.0,,,,,9.0,158335.41000225488
13351,13352,9.0,8.0,2015,35.9968,-150.4425,132120.711258744,1557.0853743175,Lebreton2018,50.0,,4750.0,,131853.260426236,267.450832507579,,,,,,21.6,,,,,0.00747801,,,616.0,,,,,11.0,132120.71125874357
13352,13353,10.0,8.0,2015,36.411,-148.904,371739.614690561,7096.50720079457,Lebreton2018,50.0,,4750.0,,369287.236803652,2452.37788690859,,,,,,19.48,,,,,0.00489321,,,1095.0,,,,,10.0,371739.6146905606
13353,13354,10.0,8.0,2015,36.4245,-148.8456,277857.967667437,21448.3897870157,Lebreton2018,50.0,,4750.0,,277056.068770849,801.898896587118,,,,,,20.57,,,,,0.00498816,,,1.0,,,,,10.0,277857.9676674361
13354,13355,11.0,8.0,2015,37.6305,-147.3081,154589.9577151,1580.21922135834,Lebreton2018,50.0,,4750.0,,154421.559068351,168.398646748475,,,,,,22.05,,,,,0.00593829,,,535.0,,,,,13.0,154589.95771509947
13355,13356,13.0,8.0,2015,37.4917,-143.6084,237850.801650532,6117.09273353074,Lebreton2018,50.0,,4750.0,,237709.392137065,141.409513466428,,,,,,0.78,,,,,0.00707166,,,485.0,,,,,15.0,237850.80165053144
13356,13357,13.0,8.0,2015,37.4945,-143.5184,188800.781857355,4788.38764132294,Lebreton2018,50.0,,4750.0,,188504.623768167,296.158089188009,,,,,,1.8,,,,,0.00675315,,,450.0,,,,,14.0,188800.781857355
13357,13358,13.0,8.0,2015,37.4879,-143.4341,193637.756745839,7807.26501387683,Lebreton2018,50.0,,4750.0,,193474.211343182,163.545402656959,,,,,,2.82,,,,,0.00611451,,,350.0,,,,,16.0,193637.75674583894
13358,13359,14.0,8.0,2015,37.5992,-140.8167,525333.597569032,2816.60391068833,Lebreton2018,50.0,,4750.0,,525003.302946228,330.294622803541,,,,,,1.0,,,,,0.0060552,,,2239.0,,,,,9.0,525333.5975690315
13359,13360,14.0,8.0,2015,38.3112,-137.7522,349049.439788972,3531.18722698131,Lebreton2018,50.0,,4750.0,,348753.384284486,296.055504485981,,,,,,22.37,,,,,0.00675549,,,1474.0,,,,,11.0,349049.43978897197
13360,13361,14.0,8.0,2015,38.3252,-137.6672,332192.750343239,6192.33469319627,Lebreton2018,50.0,,4750.0,,332029.108594301,163.641748937556,,,,,,23.42,,,,,0.00611091,,,1168.0,,,,,13.0,332192.7503432385
13361,13362,15.0,8.0,2015,38.3496,-137.5944,460642.501006218,3271.1860230157,Lebreton2018,50.0,,4750.0,,460478.220513705,164.280492512917,,,,,,0.4,,,,,0.00608715,,,1703.0,,,,,10.0,460642.5010062179
13362,13363,16.0,8.0,2015,38.5623,-134.1913,97495.6338911779,996.574935991997,Lebreton2018,50.0,,4750.0,,97354.3358710458,141.298020132142,,,,,,0.37,,,,,0.00707724,,,503.0,,,,,12.0,97495.63389117795
13363,13364,16.0,8.0,2015,38.6564,-134.1075,117217.566490556,4591.472336768,Lebreton2018,50.0,,4750.0,,117103.873409576,113.693080980171,,,,,,1.42,,,,,0.00879561,,,693.0,,,,,11.0,117217.56649055617
13364,13365,8.0,8.0,2015,36.468,-150.9057,200683.487239148,1358.31374164829,Lebreton2018,50.0,,4750.0,,199714.001793548,969.485445599748,,,,,,18.0,,,,,0.00618885,,,802.0,,,,,7.0,200683.48723914774
13365,13366,8.0,8.0,2015,36.4681,-150.8259,254728.637962171,1334.75905332193,Lebreton2018,50.0,,4750.0,,254348.445965212,380.191996958464,,,,,,18.93,,,,,0.0052605,,,851.0,,,,,8.0,254728.63796217047
13366,13367,8.0,8.0,2015,36.4548,-150.7614,317288.781913084,4720.99873193646,Lebreton2018,50.0,,4750.0,,316742.986990068,545.794923015626,,,,,,19.8,,,,,0.00549657,,,1126.0,,,,,8.0,317288.7819130836
13367,13368,8.0,8.0,2015,36.4027,-150.4222,165957.809296071,7296.81957298189,Lebreton2018,50.0,,4750.0,,164436.656140287,1521.15315578434,,,,,,23.0,,,,,0.00657396,,,643.0,,,,,10.0,165957.80929607133
13368,13369,9.0,8.0,2015,36.3955,-150.3357,183689.912506839,1497.12797274136,Lebreton2018,50.0,,4750.0,,183374.565017557,315.347489282127,,,,,,0.02,,,,,0.00634221,,,560.0,,,,,11.0,183689.91250683914
13369,13370,13.0,8.0,2015,34.3941666666667,-151.259166666667,100723.119768216,6500.15917730747,Lebreton2018,50.0,,4750.0,,99653.0202222062,1070.09954601027,,,,,,19.0,,,,,0.00747594,,,175.0,,,,,16.0,100723.11976821648
13370,13371,14.0,8.0,2015,36.3006666666667,-150.078333333333,41902.0647603635,1244.53948667563,Lebreton2018,50.0,,4750.0,,41580.9761415102,321.08861885336,,,,,,18.15,,,,,0.00622881,,,107.0,,,,,13.0,41902.06476036356
